experiment,background,x,s,tail_count,fitted_tail_count,requested_x_max
MNO,L,0.14595250370042698,-0.14595250370042698,1,2.3574082132947733,0.15
PQT,R,0.01,-0.01,893,1376.129358213623,0.3
PQT,R,0.010349524970641727,-0.010349524970641727,876,1300.300238462213,0.3
PQT,R,0.010711266711793666,-0.010711266711793666,851,1228.649545228594,0.3
PQT,R,0.011085652230091211,-0.011085652230091211,831,1160.947033875592,0.3
PQT,R,0.011473123457117915,-0.011473123457117915,800,1096.975146980397,0.3
PQT,R,0.01187413777106972,-0.01187413777106972,778,1036.528315228562,0.3
PQT,R,0.012289168536652623,-0.012289168536652623,760,979.4122968309696,0.3
PQT,R,0.012718705663851098,-0.012718705663851098,737,925.4435533410343,0.3
PQT,R,0.013163256186226931,-0.013163256186226931,710,874.4486598663643,0.3
PQT,R,0.013623344859430982,-0.013623344859430982,683,826.2637477796518,0.3
PQT,R,0.014099514780634457,-0.014099514780634457,667,780.7339781379611,0.3
PQT,R,0.01459232802961085,-0.01459232802961085,643,737.713044118305,0.3
PQT,R,0.015102366332225269,-0.015102366332225269,617,697.0627008706014,0.3
PQT,R,0.015630231747114434,-0.015630231747114434,594,658.6523212772364,0.3
PQT,R,0.0161765473763678,-0.0161765473763678,571,622.3584761916898,0.3
PQT,R,0.016741958101048747,-0.016741958101048747,555,588.0645378073599,0.3
PQT,R,0.017327131342424158,-0.017327131342424158,538,555.6603048820197,0.3
PQT,R,0.017932757849800772,-0.017932757849800772,518,525.0416486136138,0.3
PQT,R,0.018559552515898456,-0.018559552515898456,496,496.11017802942206,0.3
PQT,R,0.019208255220722767,-0.019208255220722767,470,468.7729238133488,0.3
PQT,R,0.01987963170493296,-0.01987963170493296,452,442.94203955534147,0.3
PQT,R,0.020574474473736466,-0.020574474473736466,428,418.53451946291545,0.3
PQT,R,0.021293603732376647,-0.021293603732376647,409,395.47193162767616,0.3
PQT,R,0.022037868354318202,-0.022037868354318202,385,373.680165989709,0.3
PQT,R,0.022808146883273133,-0.022808146883273133,368,353.0891961899337,0.3
PQT,R,0.02360534857024996,-0.02360534857024996,349,333.6328545451535,0.3
PQT,R,0.024430414446850394,-0.024430414446850394,337,315.24861942270053,0.3
PQT,R,0.02528431843608047,-0.02528431843608047,314,297.8774143314123,0.3
PQT,R,0.026168068501987184,-0.026168068501987184,293,281.4634180833423,0.3
PQT,R,0.02708270783947796,-0.02708270783947796,277,265.95388541615966,0.3
PQT,R,0.02802931610572718,-0.02802931610572718,267,251.29897749983203,0.3
PQT,R,0.029009010694623378,-0.029009010694623378,255,237.451601782931,0.3
PQT,R,0.030022948055761757,-0.030022948055761757,243,224.36726066391287,0.3
PQT,R,0.031072325059538584,-0.031072325059538584,236,212.00390850110054,0.3
PQT,R,0.03215838040995913,-0.03215838040995913,220,200.32181650186726,0.3
PQT,R,0.03328239610682679,-0.03328239610682679,205,189.28344505686064,0.3
PQT,R,0.03444569895903929,-0.03444569895903929,192,178.85332310901669,0.3
PQT,R,0.035649662150778486,-0.035649662150778486,183,168.99793416972605,0.3
PQT,R,0.03689570686244234,-0.03689570686244234,175,159.68560861587494,0.3
PQT,R,0.03818530394823244,-0.03818530394823244,171,150.8864219216611,0.3
PQT,R,0.039519975672377576,-0.039519975672377576,164,142.57209849816255,0.3
PQT,R,0.04090129750604253,-0.04090129750604253,153,134.71592083165214,0.3
PQT,R,0.04233089998704334,-0.04233089998704334,148,127.29264362868199,0.3
PQT,R,0.04381047064456429,-0.04381047064456429,139,120.27841269204734,0.3
PQT,R,0.045341755991148446,-0.045341755991148446,136,113.6506882669434,0.3
PQT,R,0.046926563584313505,-0.046926563584313505,132,107.38817261099405,0.3
PQT,R,0.04856676416022596,-0.04856676416022596,127,101.47074155540253,0.3
PQT,R,0.05026429384195263,-0.05026429384195263,123,95.87937983730258,0.3
PQT,R,0.052021156424896194,-0.052021156424896194,115,90.59611999550125,0.3
PQT,R,0.05383942574211225,-0.05383942574211225,110,85.60398463326321,0.3
PQT,R,0.05572124811230018,-0.05572124811230018,102,80.88693186259918,0.3
PQT,R,0.057668844873357425,-0.057668844873357425,97,76.42980375474778,0.3
PQT,R,0.05968451500448768,-0.05968451500448768,90,72.21827763120152,0.3
PQT,R,0.06177063783995861,-0.06177063783995861,87,68.2388200387511,0.3
PQT,R,0.06392967587771188,-0.06392967587771188,85,64.47864326065329,0.3
PQT,R,0.06616417768614112,-0.06616417768614112,80,60.92566422417111,0.3
PQT,R,0.06847678091246938,-0.06847678091246938,76,57.56846567244036,0.3
PQT,R,0.07087021539627646,-0.07087021539627646,69,54.39625947588974,0.3
PQT,R,0.07334730639185211,-0.07334730639185211,68,51.398851965319196,0.3
PQT,R,0.07591097790317833,-0.07591097790317833,61,48.56661117523624,0.3
PQT,R,0.07856425613547766,-0.07856425613547766,57,45.890435892188776,0.3
PQT,R,0.08131027306740186,-0.08131027306740186,54,43.36172640863378,0.3
PQT,R,0.08415227014807736,-0.08415227014807736,51,40.9723568883609,0.3
PQT,R,0.0870936021233715,-0.0870936021233715,48,38.714649254669986,0.3
PQT,R,0.09013774099589687,-0.09013774099589687,44,36.58134851739253,0.3
PQT,R,0.09328828012342712,-0.09328828012342712,43,34.56559945947373,0.3
PQT,R,0.09654893846056294,-0.09654893846056294,40,32.660924608197966,0.3
PQT,R,0.09992356494865481,-0.09992356494865481,38,30.861203420269888,0.3
PQT,R,0.10341614305916434,-0.10341614305916434,34,29.1606526138645,0.3
PQT,R,0.10703079549582785,-0.10703079549582785,32,27.553807584443383,0.3
PQT,R,0.11077178906117191,-0.11077178906117191,32,26.035504844619258,0.3
PQT,R,0.11464353969312568,-0.11464353969312568,29,24.600865431640027,0.3
PQT,R,0.11865061767767604,-0.11865061767767604,24,23.245279229172986,0.3
PQT,R,0.12279775304371729,-0.12279775304371729,22,21.96439015300932,0.3
PQT,R,0.12708984114646482,-0.12708984114646482,21,20.754082153083115,0.3
PQT,R,0.1315319484460229,-0.1315319484460229,21,19.61046598682405,0.3
PQT,R,0.13612931848792742,-0.13612931848792742,19,18.52986672134059,0.3
PQT,R,0.14088737809272456,-0.14088737809272456,18,17.50881192427251,0.3
PQT,R,0.14581174376188957,-0.14581174376188957,17,16.54402050536542,0.3
PQT,R,0.15090822830764894,-0.15090822830764894,16,15.63239217291005,0.3
PQT,R,0.15618284771453156,-0.15618284771453156,14,14.770997471165293,0.3
PQT,R,0.16164182824074785,-0.16164182824074785,12,13.957068366751178,0.3
PQT,R,0.16729161376778012,-0.16729161376778012,12,13.187989353761528,0.3
PQT,R,0.17313887340685927,-0.17313887340685927,10,12.46128904901336,0.3
PQT,R,0.1791905093713067,-0.1791905093713067,9,11.774632250424878,0.3
PQT,R,0.1854536651240349,-0.1854536651240349,9,11.125812433002089,0.3
PQT,R,0.19193573380982293,-0.19193573380982293,9,10.512744658320612,0.3
PQT,R,0.1986443669823206,-0.1986443669823206,9,9.93345887471766,0.3
PQT,R,0.20558748363608462,-0.20558748363608462,8,9.386093586664733,0.3
PQT,R,0.21277327955430553,-0.21277327955430553,7,8.868889872978196,0.3
PQT,R,0.2202102369832618,-0.2202102369832618,7,8.380185734645476,0.3
PQT,R,0.22790713464492018,-0.22790713464492018,7,7.9184107541041024,0.3
PQT,R,0.23587305809950077,-0.23587305809950077,6,7.482081048811513,0.3
PQT,R,0.24411741047024102,-0.24411741047024102,5,7.0697945028892635,0.3
PQT,R,0.2526499235430157,-0.2526499235430157,5,6.6802262615188575,0.3
PQT,R,0.26148066925391644,-0.26148066925391644,4,6.312124473610771,0.3
PQT,R,0.2706200715783519,-0.2706200715783519,4,5.964306269065975,0.3
PQT,R,0.28007891883570046,-0.28007891883570046,4,5.635653957703186,0.3
PQT,R,0.28986837642404195,-0.28986837642404195,4,5.325111437637385,0.3
PQT,R,0.3,-0.3,4,5.031680801568112,0.3
PQT,S,0.01,-0.01,248,266.29013877006145,0.2
PQT,S,0.010307224065220867,-0.010307224065220867,235,254.6917266758799,0.2
PQT,S,0.010623886793066825,-0.010623886793066825,227,243.5984897403718,0.2
PQT,S,0.010950278161968051,-0.010950278161968051,220,232.98842478423438,0.2
PQT,S,0.011286697059189969,-0.011286697059189969,208,222.84048698862836,0.2
PQT,S,0.011633451554534045,-0.011633451554534045,202,213.1345481532666,0.2
PQT,S,0.011990859182447447,-0.011990859182447447,193,203.85135677259206,0.2
PQT,S,0.012359247232799695,-0.012359247232799695,185,194.97249985086341,0.2
PQT,S,0.01273895305059275,-0.01273895305059275,176,186.48036638040162,0.2
PQT,S,0.013130324344878838,-0.013130324344878838,165,178.35811241056325,0.2
PQT,S,0.013533719507169063,-0.013533719507169063,156,170.58962763815333,0.2
PQT,S,0.013949507939624208,-0.013949507939624208,147,163.1595034530112,0.2
PQT,S,0.014378070393328427,-0.014378070393328427,144,156.05300237538674,0.2
PQT,S,0.014819799316955443,-0.014819799316955443,137,149.25602882449263,0.2
PQT,S,0.0152750992161467,-0.0152750992161467,129,142.75510116024148,0.2
PQT,S,0.015744387023930367,-0.015744387023930367,127,136.537324942727,0.2
PQT,S,0.01622809248252063,-0.01622809248252063,124,130.59036735639887,0.2
PQT,S,0.01672665853684665,-0.01672665853684665,118,124.90243274820844,0.2
PQT,S,0.017240541740171793,-0.017240541740171793,115,119.46223923120222,0.2
PQT,S,0.01777021267217436,-0.01777021267217436,111,114.25899630716114,0.2
PQT,S,0.018316156369872844,-0.018316156369872844,110,109.28238346389551,0.2
PQT,S,0.01887887277179019,-0.01887887277179019,106,104.52252970474765,0.2
PQT,S,0.01945887717576389,-0.01945887717576389,97,99.96999396969798,0.2
PQT,S,0.020056700710821065,-0.020056700710821065,94,95.61574640924059,0.2
PQT,S,0.020672890823550744,-0.020672890823550744,88,91.45115047388461,0.2
PQT,S,0.02130801177941859,-0.02130801177941859,83,87.46794578375881,0.2
PQT,S,0.0219626451794833,-0.0219626451794833,82,83.6582317443382,0.2
PQT,S,0.022637390492987748,-0.022637390492987748,79,80.01445187579678,0.2
PQT,S,0.02333286560631255,-0.02333286560631255,76,76.52937882490585,0.2
PQT,S,0.0240497073887949,-0.0240497073887949,75,73.19610002974372,0.2
PQT,S,0.02478857227593069,-0.02478857227593069,72,70.00800400879042,0.2
PQT,S,0.025550136870493977,-0.025550136870493977,71,66.95876724720608,0.2
PQT,S,0.02633509856212426,-0.02633509856212426,69,64.04234165428501,0.2
PQT,S,0.027144176165949066,-0.027144176165949066,65,61.252942567208095,0.2
PQT,S,0.02797811058082649,-0.02797811058082649,63,58.58503727729724,0.2
PQT,S,0.028837665467810556,-0.028837665467810556,61,56.033334056015576,0.2
PQT,S,0.02972362794946059,-0.02972362794946059,54,53.5927716589461,0.2
PQT,S,0.030636809330635176,-0.030636809330635176,53,51.25850928693021,0.2
PQT,S,0.03157804584143061,-0.03157804584143061,52,49.02591698445438,0.2
PQT,S,0.03254819940294415,-0.03254819940294415,51,46.89056645624027,0.2
PQT,S,0.03354815841656336,-0.03354815841656336,48,44.84822228382341,0.2
PQT,S,0.034578838577504385,-0.034578838577504385,44,42.894833524698505,0.2
PQT,S,0.03564118371334409,-0.03564118371334409,43,41.02652567736821,0.2
PQT,S,0.03673616664831385,-0.03673616664831385,40,39.23959299635917,0.2
PQT,S,0.03786479009414649,-0.03786479009414649,39,37.530491141961406,0.2
PQT,S,0.03902808756829234,-0.03902808756829234,38,35.89583015011225,0.2
PQT,S,0.04022712434034502,-0.04022712434034502,37,34.33236770848104,0.2
PQT,S,0.04146299840754365,-0.04146299840754365,36,32.837002725417236,0.2
PQT,S,0.04273684150024484,-0.04273684150024484,35,31.40676917900707,0.2
PQT,S,0.04404982011828538,-0.04404982011828538,33,30.038830234037277,0.2
PQT,S,0.045403136599184137,-0.045403136599184137,32,28.730472615198178,0.2
PQT,S,0.0467980302191621,-0.0467980302191621,31,27.47910122536458,0.2
PQT,S,0.04823577832798813,-0.04823577832798813,30,26.282233998280645,0.2
PQT,S,0.04971769751868987,-0.04971769751868987,28,25.137496975438808,0.2
PQT,S,0.0512451448332012,-0.0512451448332012,28,24.042619597387866,0.2
PQT,S,0.052819519005050025,-0.052819519005050025,26,22.99543020013065,0.2
PQT,S,0.05444226174022428,-0.05444226174022428,23,21.993851707678814,0.2
PQT,S,0.05611485903738933,-0.05611485903738933,23,21.035897512220387,0.2
PQT,S,0.0578388425486656,-0.0578388425486656,22,20.119667533729192,0.2
PQT,S,0.059615790982212674,-0.059615790982212674,20,19.243344451199945,0.2
PQT,S,0.061447331547904,-0.061447331547904,19,18.405190098033938,0.2
PQT,S,0.06333514144741619,-0.06333514144741619,18,17.603542014425834,0.2
PQT,S,0.06528094941009757,-0.06528094941009757,17,16.83681014991299,0.2
PQT,S,0.06728653727602237,-0.06728653727602237,17,16.103473709547032,0.2
PQT,S,0.0693537416276799,-0.0693537416276799,17,15.402078137432238,0.2
PQT,S,0.0714844554717933,-0.0714844554717933,17,14.731232231647562,0.2
PQT,S,0.07368062997280773,-0.07368062997280773,16,14.089605384829634,0.2
PQT,S,0.07594427623963579,-0.07594427623963579,15,13.475924944943854,0.2
PQT,S,0.07827746716729557,-0.07827746716729557,15,12.888973691008434,0.2
PQT,S,0.08068233933512857,-0.08068233933512857,14,12.327587418764711,0.2
PQT,S,0.08316109496333533,-0.08316109496333533,13,11.790652631504917,0.2
PQT,S,0.08571600392962078,-0.08571600392962078,13,11.277104331477078,0.2
PQT,S,0.08834940584779542,-0.08834940584779542,13,10.785923907486623,0.2
PQT,S,0.09106371221023628,-0.09106371221023628,13,10.31613711450462,0.2
PQT,S,0.09386140859616947,-0.09386140859616947,11,9.866812141275231,0.2
PQT,S,0.09674505694779667,-0.09674505694779667,9,9.437057762089589,0.2
PQT,S,0.09971729791634937,-0.09971729791634937,8,9.026021569060196,0.2
PQT,S,0.10278085328021949,-0.10278085328021949,7,8.632888281389596,0.2
PQT,S,0.1059385284373814,-0.1059385284373814,6,8.256878128279686,0.2
PQT,S,0.10919321497438628,-0.10919321497438628,6,7.897245302274369,0.2
PQT,S,0.11254789331428304,-0.11254789331428304,6,7.55327647996769,0.2
PQT,S,0.1160056354458889,-0.1160056354458889,6,7.224289407143321,0.2
PQT,S,0.11956960773691055,-0.11956960773691055,6,6.909631545539088,0.2
PQT,S,0.12324307383349037,-0.12324307383349037,6,6.608678778552394,0.2
PQT,S,0.12702939764883447,-0.12702939764883447,6,6.320834173319331,0.2
PQT,S,0.1309320464436578,-0.1309320464436578,6,6.045526796712163,0.2
PQT,S,0.13495459400126866,-0.13495459400126866,6,5.7822105829066075,0.2
PQT,S,0.1391007239001988,-0.1391007239001988,6,5.530363250272938,0.2
PQT,S,0.14337423288737733,-0.14337423288737733,6,5.289485265442368,0.2
PQT,S,0.14777903435493567,-0.14777903435493567,5,5.059098852494204,0.2
PQT,S,0.15231916192382952,-0.15231916192382952,5,4.8387470452983,0.2
PQT,S,0.15699877313755697,-0.15699877313755697,5,4.627992781133321,0.2
PQT,S,0.16182215326935795,-0.16182215326935795,4,4.426418033782899,0.2
PQT,S,0.1667937192463786,-0.1667937192463786,4,4.233622984390316,0.2
PQT,S,0.17191802369439674,-0.17191802369439674,4,4.049225228426999,0.2
PQT,S,0.17719975910680974,-0.17719975910680974,3,3.8728590172020034,0.2
PQT,S,0.18264376214170497,-0.18264376214170497,3,3.7041745324079054,0.2
PQT,S,0.18825501805094585,-0.18825501805094585,3,3.5428371922642716,0.2
PQT,S,0.19403866524532978,-0.19403866524532978,3,3.3885269878824382,0.2
PQT,S,0.2,-0.2,3,3.2409378485352462,0.2
PQT,L,0.01,-0.01,268,326.841104966327,0.15
PQT,L,0.010277315989582517,-0.010277315989582517,259,312.9910220387476,0.15
PQT,L,0.01056232239497285,-0.01056232239497285,252,299.7278444733943,0.15
PQT,L,0.010855232483697998,-0.010855232483697998,243,287.0267018123787,0.15
PQT,L,0.011156265437534502,-0.011156265437534502,232,274.8637774980065,0.15
PQT,L,0.011465646516520012,-0.011465646516520012,228,263.2162642131414,0.15
PQT,L,0.011783607227513227,-0.011783607227513227,217,252.0623211140467,0.15
PQT,L,0.012110385497428178,-0.012110385497428178,212,241.38103287550797,0.15
PQT,L,0.01244622585127269,-0.01244622585127269,203,231.1523704714474,0.15
PQT,L,0.012791379595124008,-0.012791379595124008,198,221.35715361747773,0.15
PQT,L,0.013146105004178756,-0.013146105004178756,190,211.97701480497784,0.15
PQT,L,0.013510667516017707,-0.013510667516017707,182,202.9943648592427,0.15
PQT,L,0.013885339929230195,-0.013885339929230195,175,194.39235995713105,0.15
PQT,L,0.014270402607546603,-0.014270402607546603,166,186.15487004235544,0.15
PQT,L,0.014666143689631882,-0.014666143689631882,156,178.26644857919484,0.15
PQT,L,0.015072859304696847,-0.015072859304696847,150,170.71230358791144,0.15
PQT,L,0.015490853794088858,-0.015490853794088858,146,163.47826990755667,0.15
PQT,L,0.01592043993902744,-0.01592043993902744,141,156.55078263416053,0.15
PQT,L,0.016361939194655492,-0.016361939194655492,135,149.9168516844899,0.15
PQT,L,0.016815681930580976,-0.016815681930580976,131,143.5640374376839,0.15
PQT,L,0.017282007678089375,-0.017282007678089375,123,137.48042740908923,0.15
PQT,L,0.017761265384211574,-0.017761265384211574,122,131.6546139125549,0.15
PQT,L,0.018253813672837616,-0.018253813672837616,117,126.07567266930073,0.15
PQT,L,0.018760021113071398,-0.018760021113071398,115,120.7331423232475,0.15
PQT,L,0.019280266495027436,-0.019280266495027436,113,115.61700482439598,0.15
PQT,L,0.019814939113275754,-0.019814939113275754,109,110.71766664347388,0.15
PQT,L,0.02036443905814729,-0.02036443905814729,107,106.02594078262112,0.15
PQT,L,0.020929177515117598,-0.020929177515117598,101,101.5330295483829,0.15
PQT,L,0.021509577072492906,-0.021509577072492906,97,97.23050805470967,0.15
PQT,L,0.022106072037628884,-0.022106072037628884,92,93.11030842502373,0.15
PQT,L,0.02271910876191863,-0.02271910876191863,89,89.16470466373433,0.15
PQT,L,0.023349145974793067,-0.023349145974793067,88,85.38629816883177,0.15
PQT,L,0.023996655126983717,-0.023996655126983717,83,81.76800385839238,0.15
PQT,L,0.0246621207433047,-0.0246621207433047,78,78.30303688498172,0.15
PQT,L,0.02534604078521801,-0.02534604078521801,78,74.98489991304216,0.15
PQT,L,0.026048927023453176,-0.026048927023453176,77,71.80737093540971,0.15
PQT,L,0.026771305420960356,-0.026771305420960356,76,68.7644916061118,0.15
PQT,L,0.027513716526483295,-0.027513716526483295,73,65.8505560675704,0.15
PQT,L,0.02827671587904675,-0.02827671587904675,67,63.06010025125858,0.15
PQT,L,0.029060874423660916,-0.029060874423660916,66,60.38789163174773,0.15
PQT,L,0.02986677893855401,-0.02986677893855401,64,57.82891941493434,0.15
PQT,L,0.030695032474252742,-0.030695032474252742,62,55.37838514204457,0.15
PQT,L,0.03154625480483923,-0.03154625480483923,61,53.031693691800555,0.15
PQT,L,0.03242108289172187,-0.03242108289172187,60,50.784444663875725,0.15
PQT,L,0.033320171360267346,-0.033320171360267346,58,48.63242412748014,0.15
PQT,L,0.0342441929896505,-0.0342441929896505,58,46.571596719604926,0.15
PQT,L,0.035193839216288464,-0.035193839216288464,54,44.59809807810819,0.15
PQT,L,0.03616982065123578,-0.03616982065123578,51,42.70822759545338,0.15
PQT,L,0.037172867611927736,-0.037172867611927736,48,40.89844147951207,0.15
PQT,L,0.038203730668669916,-0.038203730668669916,47,39.16534610841921,0.15
PQT,L,0.039263181206282534,-0.039263181206282534,45,37.505691667020685,0.15
PQT,L,0.04035201200132032,-0.04035201200132032,44,35.91636605297961,0.15
PQT,L,0.04147103781529951,-0.04147103781529951,42,34.394389041115254,0.15
PQT,L,0.04262109600437591,-0.04262109600437591,38,32.9369066950316,0.15
PQT,L,0.043803047145930404,-0.043803047145930404,36,31.541186015556054,0.15
PQT,L,0.045017775682530736,-0.045017775682530736,34,30.204609815953855,0.15
PQT,L,0.046266190583751234,-0.046266190583751234,32,28.92467181430851,0.15
PQT,L,0.047549226026345884,-0.047549226026345884,30,27.698971933865163,0.15
PQT,L,0.048867842093283764,-0.048867842093283764,28,26.525211802524687,0.15
PQT,L,0.05022302549216988,-0.05022302549216988,26,25.401190443049625,0.15
PQT,L,0.05161579029358881,-0.05161579029358881,26,24.32480014589978,0.15
PQT,L,0.053047178689923855,-0.053047178689923855,26,23.294022516959163,0.15
PQT,L,0.05451826177521954,-0.05451826177521954,25,22.30692469274262,0.15
PQT,L,0.056030140346670906,-0.056030140346670906,25,21.361655715985254,0.15
PQT,L,0.057583945728339365,-0.057583945728339365,24,20.4564430648186,0.15
PQT,L,0.05918084061771143,-0.05918084061771143,23,19.589589329024733,0.15
PQT,L,0.06082201995573401,-0.06082201995573401,22,18.75946902713622,0.15
PQT,L,0.06250871182097721,-0.06250871182097721,21,17.96452555841318,0.15
PQT,L,0.0642421783485935,-0.0642421783485935,21,17.203268283982272,0.15
PQT,L,0.0660237166747612,-0.0660237166747612,19,16.474269731664002,0.15
PQT,L,0.06785465990731891,-0.06785465990731891,19,15.776162919247081,0.15
PQT,L,0.06973637812331723,-0.06973637812331723,19,15.107638791190755,0.15
PQT,L,0.0716702793942341,-0.0716702793942341,17,14.467443763948166,0.15
PQT,L,0.07365781083962088,-0.07365781083962088,16,13.854377375308262,0.15
PQT,L,0.07570045970996801,-0.07570045970996801,16,13.26729003334809,0.15
PQT,L,0.07779975449960012,-0.07779975449960012,15,12.705080860774604,0.15
PQT,L,0.07995726609043351,-0.07995726609043351,15,12.16669563061371,0.15
PQT,L,0.08217460892745167,-0.08217460892745167,15,11.651124789375777,0.15
PQT,L,0.08445344222677892,-0.08445344222677892,15,11.15740156399059,0.15
PQT,L,0.08679547121725582,-0.08679547121725582,15,10.684600148962026,0.15
PQT,L,0.08920244841644527,-0.08920244841644527,14,10.231833970343203,0.15
PQT,L,0.09167617494202426,-0.09167617494202426,12,9.79825402327663,0.15
PQT,L,0.09421850185954304,-0.09421850185954304,11,9.383047279982037,0.15
PQT,L,0.09683133156755919,-0.09683133156755919,10,8.985435165206743,0.15
PQT,L,0.09951661922118422,-0.09951661922118422,9,8.604672096279641,0.15
PQT,L,0.10227637419510718,-0.10227637419510718,7,8.240044085031226,0.15
PQT,L,0.10511266158719003,-0.10511266158719003,6,7.890867398958176,0.15
PQT,L,0.1080276037637604,-0.1080276037637604,6,7.556487279121764,0.15
PQT,L,0.11102338194775797,-0.11102338194775797,6,7.236276712376116,0.15
PQT,L,0.114102237850922,-0.114102237850922,6,6.92963525562407,0.15
PQT,L,0.11726647535124286,-0.11726647535124286,6,6.635987909895744,0.15
PQT,L,0.12051846221693123,-0.12051846221693123,6,6.354784042138834,0.15
PQT,L,0.12386063187819643,-0.12386063187819643,6,6.085496352698572,0.15
PQT,L,0.1272954852481582,-0.1272954852481582,5,5.827619886551383,0.15
PQT,L,0.13082559259425625,-0.13082559259425625,4,5.580671086438044,0.15
PQT,L,0.13445359546155577,-0.13445359546155577,4,5.344186886120962,0.15
PQT,L,0.13818220864939063,-0.13818220864939063,4,5.117723842065093,0.15
PQT,L,0.14201422224282106,-0.14201422224282106,2,4.900857301914465,0.15
PQT,L,0.14595250370042698,-0.14595250370042698,2,4.693180608205017,0.15
PQT,L,0.15,-0.15,2,4.4943043358204715,0.15
SLR,R,0.01,-0.01,658,793.153800203143,0.15
SLR,R,0.010277315989582517,-0.010277315989582517,640,756.4576226423687,0.15
