experiment,background,x,s,tail_count,fitted_tail_count,requested_x_max
SLR,R,0.01056232239497285,-0.01056232239497285,620,721.4592361622462,0.15
SLR,R,0.010855232483697998,-0.010855232483697998,587,688.0800904955526,0.15
SLR,R,0.011156265437534502,-0.011156265437534502,567,656.2452695939919,0.15
SLR,R,0.011465646516520012,-0.011465646516520012,541,625.883323486852,0.15
SLR,R,0.011783607227513227,-0.011783607227513227,522,596.9261079189263,0.15
SLR,R,0.012110385497428178,-0.012110385497428178,499,569.3086314077563,0.15
SLR,R,0.01244622585127269,-0.01244622585127269,478,542.9689093769582,0.15
SLR,R,0.012791379595124008,-0.012791379595124008,452,517.8478250382406,0.15
SLR,R,0.013146105004178756,-0.013146105004178756,426,493.8889967098655,0.15
SLR,R,0.013510667516017707,-0.013510667516017707,405,471.03865127378833,0.15
SLR,R,0.013885339929230195,-0.013885339929230195,393,449.24550348743963,0.15
SLR,R,0.014270402607546603,-0.014270402607546603,379,428.46064087928795,0.15
SLR,R,0.014666143689631882,-0.014666143689631882,369,408.63741396984983,0.15
SLR,R,0.015072859304696847,-0.015072859304696847,354,389.731331571741,0.15
SLR,R,0.015490853794088858,-0.015490853794088858,342,371.69996093379956,0.15
SLR,R,0.01592043993902744,-0.01592043993902744,329,354.50283250515616,0.15
SLR,R,0.016361939194655492,-0.016361939194655492,311,338.10134910549806,0.15
SLR,R,0.016815681930580976,-0.016815681930580976,298,322.458699297686,0.15
SLR,R,0.017282007678089375,-0.017282007678089375,282,307.53977476827646,0.15
SLR,R,0.017761265384211574,-0.017761265384211574,273,293.3110915305393,0.15
SLR,R,0.018253813672837616,-0.018253813672837616,264,279.7407147731023,0.15
SLR,R,0.018760021113071398,-0.018760021113071398,254,266.79818718556146,0.15
SLR,R,0.019280266495027436,-0.019280266495027436,237,254.45446060019145,0.15
SLR,R,0.019814939113275754,-0.019814939113275754,230,242.6818307963319,0.15
SLR,R,0.02036443905814729,-0.02036443905814729,229,231.45387532111965,0.15
SLR,R,0.020929177515117598,-0.020929177515117598,221,220.74539418702136,0.15
SLR,R,0.021509577072492906,-0.021509577072492906,215,210.53235331306234,0.15
SLR,R,0.022106072037628884,-0.022106072037628884,206,200.79183058281083,0.15
SLR,R,0.02271910876191863,-0.02271910876191863,198,191.5019643980522,0.15
SLR,R,0.023349145974793067,-0.023349145974793067,187,182.6419046126882,0.15
SLR,R,0.023996655126983717,-0.023996655126983717,181,174.19176573673613,0.15
SLR,R,0.0246621207433047,-0.0246621207433047,171,166.1325823053977,0.15
SLR,R,0.02534604078521801,-0.02534604078521801,166,158.4462663130295,0.15
SLR,R,0.026048927023453176,-0.026048927023453176,158,151.1155666164815,0.15
SLR,R,0.026771305420960356,-0.026771305420960356,154,144.12403021668672,0.15
SLR,R,0.027513716526483295,-0.027513716526483295,150,137.45596533160196,0.15
SLR,R,0.02827671587904675,-0.02827671587904675,144,131.0964061776215,0.15
SLR,R,0.029060874423660916,-0.029060874423660916,138,125.03107938042076,0.15
SLR,R,0.02986677893855401,-0.02986677893855401,133,119.24637193984066,0.15
SLR,R,0.030695032474252742,-0.030695032474252742,126,113.72930067691293,0.15
SLR,R,0.03154625480483923,-0.03154625480483923,121,108.46748309445404,0.15
SLR,R,0.03242108289172187,-0.03242108289172187,114,103.44910958582929,0.15
SLR,R,0.033320171360267346,-0.033320171360267346,109,98.66291692950767,0.15
SLR,R,0.0342441929896505,-0.0342441929896505,106,94.09816300992492,0.15
SLR,R,0.035193839216288464,-0.035193839216288464,104,89.7446027079121,0.15
SLR,R,0.03616982065123578,-0.03616982065123578,101,85.59246490658347,0.15
SLR,R,0.037172867611927736,-0.037172867611927736,96,81.6324305610732,0.15
SLR,R,0.038203730668669916,-0.038203730668669916,92,77.85561178289966,0.15
SLR,R,0.039263181206282534,-0.039263181206282534,88,74.25353189201802,0.15
SLR,R,0.04035201200132032,-0.04035201200132032,85,70.8181063917855,0.15
SLR,R,0.04147103781529951,-0.04147103781529951,83,67.54162482414331,0.15
SLR,R,0.04262109600437591,-0.04262109600437591,78,64.41673346428935,0.15
SLR,R,0.043803047145930404,-0.043803047145930404,75,61.43641881600136,0.15
SLR,R,0.045017775682530736,-0.045017775682530736,72,58.59399187056805,0.15
SLR,R,0.046266190583751234,-0.046266190583751234,70,55.883073094,0.15
SLR,R,0.047549226026345884,-0.047549226026345884,67,53.29757810882303,0.15
SLR,R,0.048867842093283764,-0.048867842093283764,63,50.83170403832147,0.15
SLR,R,0.05022302549216988,-0.05022302549216988,62,48.47991648257971,0.15
SLR,R,0.05161579029358881,-0.05161579029358881,57,46.236937097092635,0.15
SLR,R,0.053047178689923855,-0.053047178689923855,56,44.09773174606641,0.15
SLR,R,0.05451826177521954,-0.05451826177521954,56,42.05749920381965,0.15
SLR,R,0.056030140346670906,-0.056030140346670906,53,40.11166037892808,0.15
SLR,R,0.057583945728339365,-0.057583945728339365,51,38.25584803692618,0.15
SLR,R,0.05918084061771143,-0.05918084061771143,48,36.48589699850014,0.15
SLR,R,0.06082201995573401,-0.06082201995573401,44,34.79783479117262,0.15
SLR,R,0.06250871182097721,-0.06250871182097721,42,33.187872733498054,0.15
SLR,R,0.0642421783485935,-0.0642421783485935,40,31.652397431758384,0.15
SLR,R,0.0660237166747612,-0.0660237166747612,33,30.187962670073357,0.15
SLR,R,0.06785465990731891,-0.06785465990731891,32,28.791281675724782,0.15
SLR,R,0.06973637812331723,-0.06973637812331723,32,27.45921974233416,0.15
SLR,R,0.0716702793942341,-0.0716702793942341,29,26.188787194337785,0.15
SLR,R,0.07365781083962088,-0.07365781083962088,25,24.977132676968438,0.15
SLR,R,0.07570045970996801,-0.07570045970996801,22,23.821536756683688,0.15
SLR,R,0.07779975449960012,-0.07779975449960012,21,22.719405817677995,0.15
SLR,R,0.07995726609043351,-0.07995726609043351,21,21.668266240779655,0.15
SLR,R,0.08217460892745167,-0.08217460892745167,20,20.665758851667768,0.15
SLR,R,0.08445344222677892,-0.08445344222677892,20,19.709633625948946,0.15
SLR,R,0.08679547121725582,-0.08679547121725582,19,18.797744639209647,0.15
SLR,R,0.08920244841644527,-0.08920244841644527,18,17.928045250710337,0.15
SLR,R,0.09167617494202426,-0.09167617494202426,17,17.09858350991153,0.15
SLR,R,0.09421850185954304,-0.09421850185954304,17,16.307497775522098,0.15
SLR,R,0.09683133156755919,-0.09683133156755919,16,15.553012537237601,0.15
SLR,R,0.09951661922118422,-0.09951661922118422,12,14.83343443079057,0.15
SLR,R,0.10227637419510718,-0.10227637419510718,11,14.1471484373691,0.15
SLR,R,0.10511266158719003,-0.10511266158719003,10,13.492614258873845,0.15
SLR,R,0.1080276037637604,-0.1080276037637604,10,12.868362860877795,0.15
SLR,R,0.11102338194775797,-0.11102338194775797,10,12.272993175530095,0.15
SLR,R,0.114102237850922,-0.114102237850922,10,11.705168957003885,0.15
SLR,R,0.11726647535124286,-0.11726647535124286,10,11.163615782430318,0.15
SLR,R,0.12051846221693123,-0.12051846221693123,9,10.647118191588007,0.15
SLR,R,0.12386063187819643,-0.12386063187819643,8,10.154516958927935,0.15
SLR,R,0.1272954852481582,-0.1272954852481582,8,9.68470649181136,0.15
SLR,R,0.13082559259425625,-0.13082559259425625,8,9.236632349121129,0.15
SLR,R,0.13445359546155577,-0.13445359546155577,8,8.809288874677534,0.15
SLR,R,0.13818220864939063,-0.13818220864939063,7,8.401716940146631,0.15
SLR,R,0.14201422224282106,-0.14201422224282106,6,8.013001792375745,0.15
SLR,R,0.14595250370042698,-0.14595250370042698,5,7.642271000324412,0.15
SLR,R,0.15,-0.15,5,7.28869249698288,0.15
SLR,S,0.01,-0.01,417,478.36354429885483,0.15
SLR,S,0.010277315989582517,-0.010277315989582517,403,460.04642304903695,0.15
SLR,S,0.01056232239497285,-0.01056232239497285,387,442.43068662437736,0.15
SLR,S,0.010855232483697998,-0.010855232483697998,376,425.48947814784617,0.15
SLR,S,0.011156265437534502,-0.011156265437534502,370,409.19696912486114,0.15
SLR,S,0.011465646516520012,-0.011465646516520012,349,393.5283200652753,0.15
SLR,S,0.011783607227513227,-0.011783607227513227,342,378.4596426131955,0.15
SLR,S,0.012110385497428178,-0.012110385497428178,324,363.96796312689725,0.15
SLR,S,0.01244622585127269,-0.01244622585127269,315,350.03118765330504,0.15
SLR,S,0.012791379595124008,-0.012791379595124008,310,336.62806824364947,0.15
SLR,S,0.013146105004178756,-0.013146105004178756,301,323.7381705589317,0.15
SLR,S,0.013510667516017707,-0.013510667516017707,293,311.341842715818,0.15
SLR,S,0.013885339929230195,-0.013885339929230195,284,299.42018532546166,0.15
SLR,S,0.014270402607546603,-0.014270402607546603,279,287.955022679574,0.15
SLR,S,0.014666143689631882,-0.014666143689631882,270,276.9288750398182,0.15
SLR,S,0.015072859304696847,-0.015072859304696847,266,266.3249319882735,0.15
SLR,S,0.015490853794088858,-0.015490853794088858,259,256.1270267983428,0.15
SLR,S,0.01592043993902744,-0.01592043993902744,252,246.31961178703142,0.15
SLR,S,0.016361939194655492,-0.016361939194655492,244,236.88773461101366,0.15
SLR,S,0.016815681930580976,-0.016815681930580976,230,227.81701547035527,0.15
SLR,S,0.017282007678089375,-0.017282007678089375,222,219.0936251851305,0.15
SLR,S,0.017761265384211574,-0.017761265384211574,216,210.70426411151328,0.15
SLR,S,0.018253813672837616,-0.018253813672837616,204,202.63614186519678,0.15
SLR,S,0.018760021113071398,-0.018760021113071398,196,194.87695782122765,0.15
SLR,S,0.019280266495027436,-0.019280266495027436,189,187.41488236052498,0.15
SLR,S,0.019814939113275754,-0.019814939113275754,180,180.23853883449434,0.15
SLR,S,0.02036443905814729,-0.02036443905814729,174,173.33698622023624,0.15
SLR,S,0.020929177515117598,-0.020929177515117598,170,166.69970243990974,0.15
SLR,S,0.021509577072492906,-0.021509577072492906,164,160.31656831881773,0.15
SLR,S,0.022106072037628884,-0.022106072037628884,154,154.17785215775513,0.15
SLR,S,0.02271910876191863,-0.02271910876191863,146,148.27419489610182,0.15
SLR,S,0.023349145974793067,-0.023349145974793067,141,142.59659584303844,0.15
SLR,S,0.023996655126983717,-0.023996655126983717,135,137.13639895513236,0.15
SLR,S,0.0246621207433047,-0.0246621207433047,129,131.88527963936926,0.15
SLR,S,0.02534604078521801,-0.02534604078521801,127,126.83523206151436,0.15
SLR,S,0.026048927023453176,-0.026048927023453176,121,121.9785569404515,0.15
SLR,S,0.026771305420960356,-0.026771305420960356,116,117.30784980989255,0.15
SLR,S,0.027513716526483295,-0.027513716526483295,113,112.8159897295581,0.15
SLR,S,0.02827671587904675,-0.02827671587904675,111,108.49612842862342,0.15
SLR,S,0.029060874423660916,-0.029060874423660916,105,104.34167986487287,0.15
SLR,S,0.02986677893855401,-0.02986677893855401,101,100.34631018364857,0.15
SLR,S,0.030695032474252742,-0.030695032474252742,99,96.50392806128212,0.15
SLR,S,0.03154625480483923,-0.03154625480483923,93,92.8086754182882,0.15
SLR,S,0.03242108289172187,-0.03242108289172187,90,89.25491848816186,0.15
SLR,S,0.033320171360267346,-0.033320171360267346,89,85.83723922816174,0.15
SLR,S,0.0342441929896505,-0.0342441929896505,86,82.55042705898519,0.15
SLR,S,0.035193839216288464,-0.035193839216288464,83,79.389470920741,0.15
SLR,S,0.03616982065123578,-0.03616982065123578,81,76.34955163310877,0.15
SLR,S,0.037172867611927736,-0.037172867611927736,79,73.42603454803758,0.15
SLR,S,0.038203730668669916,-0.038203730668669916,77,70.61446248378024,0.15
SLR,S,0.039263181206282534,-0.039263181206282534,76,67.91054892949387,0.15
SLR,S,0.04035201200132032,-0.04035201200132032,71,65.31017151004293,0.15
SLR,S,0.04147103781529951,-0.04147103781529951,66,62.80936570104391,0.15
SLR,S,0.04262109600437591,-0.04262109600437591,64,60.40431878456847,0.15
SLR,S,0.043803047145930404,-0.043803047145930404,64,58.09136403628945,0.15
SLR,S,0.045017775682530736,-0.045017775682530736,62,55.86697513520859,0.15
SLR,S,0.046266190583751234,-0.046266190583751234,59,53.72776078744279,0.15
SLR,S,0.047549226026345884,-0.047549226026345884,58,51.670459555871496,0.15
SLR,S,0.048867842093283764,-0.048867842093283764,57,49.691934887763765,0.15
SLR,S,0.05022302549216988,-0.05022302549216988,56,47.78917033280304,0.15
SLR,S,0.05161579029358881,-0.05161579029358881,49,45.95926494421988,0.15
SLR,S,0.053047178689923855,-0.053047178689923855,46,44.199428856021065,0.15
SLR,S,0.05451826177521954,-0.05451826177521954,45,42.506979029571376,0.15
SLR,S,0.056030140346670906,-0.056030140346670906,43,40.87933516304435,0.15
SLR,S,0.057583945728339365,-0.057583945728339365,41,39.314015757505246,0.15
SLR,S,0.05918084061771143,-0.05918084061771143,41,37.808634333628184,0.15
SLR,S,0.06082201995573401,-0.06082201995573401,40,36.36089579327977,0.15
SLR,S,0.06250871182097721,-0.06250871182097721,40,34.968592920422395,0.15
SLR,S,0.0642421783485935,-0.0642421783485935,39,33.629603016001994,0.15
SLR,S,0.0660237166747612,-0.0660237166747612,38,32.341884661689996,0.15
SLR,S,0.06785465990731891,-0.06785465990731891,34,31.10347460754567,0.15
SLR,S,0.06973637812331723,-0.06973637812331723,33,29.912484778853532,0.15
SLR,S,0.0716702793942341,-0.0716702793942341,32,28.767099397572625,0.15
SLR,S,0.07365781083962088,-0.07365781083962088,28,27.665572214009234,0.15
SLR,S,0.07570045970996801,-0.07570045970996801,28,26.606223844491698,0.15
SLR,S,0.07779975449960012,-0.07779975449960012,26,25.587439210989416,0.15
SLR,S,0.07995726609043351,-0.07995726609043351,26,24.60766507877158,0.15
SLR,S,0.08217460892745167,-0.08217460892745167,25,23.665407688352232,0.15
SLR,S,0.08445344222677892,-0.08445344222677892,25,22.759230478110823,0.15
SLR,S,0.08679547121725582,-0.08679547121725582,25,21.887751894116388,0.15
SLR,S,0.08920244841644527,-0.08920244841644527,24,21.049643283816422,0.15
SLR,S,0.09167617494202426,-0.09167617494202426,24,20.243626870378765,0.15
SLR,S,0.09421850185954304,-0.09421850185954304,24,19.468473804598407,0.15
SLR,S,0.09683133156755919,-0.09683133156755919,22,18.723002291399315,0.15
SLR,S,0.09951661922118422,-0.09951661922118422,22,18.006075788074615,0.15
SLR,S,0.10227637419510718,-0.10227637419510718,21,17.316601271518365,0.15
SLR,S,0.10511266158719003,-0.10511266158719003,18,16.653527571807242,0.15
SLR,S,0.1080276037637604,-0.1080276037637604,17,16.015843769591307,0.15
SLR,S,0.11102338194775797,-0.11102338194775797,17,15.402577654850582,0.15
SLR,S,0.114102237850922,-0.114102237850922,15,14.812794244667922,0.15
SLR,S,0.11726647535124286,-0.11726647535124286,13,14.245594357757883,0.15
SLR,S,0.12051846221693123,-0.12051846221693123,12,13.70011324357882,0.15
SLR,S,0.12386063187819643,-0.12386063187819643,12,13.175519263937883,0.15
SLR,S,0.1272954852481582,-0.1272954852481582,9,12.671012625078937,0.15
SLR,S,0.13082559259425625,-0.13082559259425625,9,12.185824158320367,0.15
SLR,S,0.13445359546155577,-0.13445359546155577,8,11.719214147383846,0.15
SLR,S,0.13818220864939063,-0.13818220864939063,7,11.270471200625963,0.15
SLR,S,0.14201422224282106,-0.14201422224282106,7,10.838911166453533,0.15
SLR,S,0.14595250370042698,-0.14595250370042698,7,10.423876090269083,0.15
SLR,S,0.15,-0.15,7,10.02473321135593,0.15
SLR,L,0.01,-0.01,340,488.4910084816079,0.15
SLR,L,0.010277315989582517,-0.010277315989582517,332,460.16837772788745,0.15
SLR,L,0.01056232239497285,-0.01056232239497285,314,433.4878885875912,0.15
SLR,L,0.010855232483697998,-0.010855232483697998,300,408.3543299519078,0.15
SLR,L,0.011156265437534502,-0.011156265437534502,286,384.678011036927,0.15
SLR,L,0.011465646516520012,-0.011465646516520012,274,362.3744413160833,0.15
SLR,L,0.011783607227513227,-0.011783607227513227,267,341.3640290100646,0.15
SLR,L,0.012110385497428178,-0.012110385497428178,253,321.57179705822836,0.15
SLR,L,0.01244622585127269,-0.01244622585127269,246,302.92711555794705,0.15
SLR,L,0.012791379595124008,-0.012791379595124008,236,285.36344971708314,0.15
SLR,L,0.013146105004178756,-0.013146105004178756,220,268.8181224201338,0.15
SLR,L,0.013510667516017707,-0.013510667516017707,212,253.2320905607557,0.15
SLR,L,0.013885339929230195,-0.013885339929230195,207,238.5497343424933,0.15
SLR,L,0.014270402607546603,-0.014270402607546603,198,224.718658795818,0.15
SLR,L,0.014666143689631882,-0.014666143689631882,190,211.68950680317684,0.15
SLR,L,0.015072859304696847,-0.015072859304696847,185,199.4157829648202,0.15
SLR,L,0.015490853794088858,-0.015490853794088858,177,187.85368767685858,0.15
SLR,L,0.01592043993902744,-0.01592043993902744,174,176.96196082945056,0.15
SLR,L,0.016361939194655492,-0.016361939194655492,161,166.70173456734176,0.15
SLR,L,0.016815681930580976,-0.016815681930580976,147,157.03639458732565,0.15
SLR,L,0.017282007678089375,-0.017282007678089375,142,147.9314494776554,0.15
SLR,L,0.017761265384211574,-0.017761265384211574,132,139.35440763313565,0.15
SLR,L,0.018253813672837616,-0.018253813672837616,124,131.27466130665755,0.15
SLR,L,0.018760021113071398,-0.018760021113071398,118,123.66337738340746,0.15
SLR,L,0.019280266495027436,-0.019280266495027436,116,116.49339448796957,0.15
SLR,L,0.019814939113275754,-0.019814939113275754,112,109.73912605714239,0.15
SLR,L,0.02036443905814729,-0.02036443905814729,103,103.37646903257703,0.15
SLR,L,0.020929177515117598,-0.020929177515117598,99,97.38271784740365,0.15
SLR,L,0.021509577072492906,-0.021509577072492906,92,91.73648339989758,0.15
SLR,L,0.022106072037628884,-0.022106072037628884,88,86.41761672504043,0.15
SLR,L,0.02271910876191863,-0.02271910876191863,85,81.40713709159185,0.15
SLR,L,0.023349145974793067,-0.023349145974793067,80,76.68716426808061,0.15
SLR,L,0.023996655126983717,-0.023996655126983717,76,72.24085471600502,0.15
SLR,L,0.0246621207433047,-0.0246621207433047,69,68.05234148253858,0.15
SLR,L,0.02534604078521801,-0.02534604078521801,66,64.10667757824861,0.15
SLR,L,0.026048927023453176,-0.026048927023453176,64,60.389782637765876,0.15
SLR,L,0.026771305420960356,-0.026771305420960356,61,56.88839267305923,0.15
SLR,L,0.027513716526483295,-0.027513716526483295,58,53.590012740007886,0.15
SLR,L,0.02827671587904675,-0.02827671587904675,55,50.482872349358125,0.15
SLR,L,0.029060874423660916,-0.029060874423660916,53,47.55588346294555,0.15
SLR,L,0.02986677893855401,-0.02986677893855401,51,44.79860092529017,0.15
SLR,L,0.030695032474252742,-0.030695032474252742,48,42.20118518936048,0.15
SLR,L,0.03154625480483923,-0.03154625480483923,48,39.75436720349233,0.15
SLR,L,0.03242108289172187,-0.03242108289172187,46,37.44941533415869,0.15
SLR,L,0.033320171360267346,-0.033320171360267346,45,35.278104206551596,0.15
SLR,L,0.0342441929896505,-0.0342441929896505,44,33.23268535178251,0.15
SLR,L,0.035193839216288464,-0.035193839216288464,40,31.30585955595302,0.15
SLR,L,0.03616982065123578,-0.03616982065123578,38,29.490750812422256,0.15
SLR,L,0.037172867611927736,-0.037172867611927736,35,27.780881784317767,0.15
SLR,L,0.038203730668669916,-0.038203730668669916,33,26.170150689725595,0.15
SLR,L,0.039263181206282534,-0.039263181206282534,31,24.652809527074005,0.15
SLR,L,0.04035201200132032,-0.04035201200132032,30,23.22344356300546,0.15
SLR,L,0.04147103781529951,-0.04147103781529951,28,21.876952009538794,0.15
SLR,L,0.04262109600437591,-0.04262109600437591,28,20.60852982156647,0.15
SLR,L,0.043803047145930404,-0.043803047145930404,27,19.413650549729788,0.15
SLR,L,0.045017775682530736,-0.045017775682530736,27,18.288050187481815,0.15
SLR,L,0.046266190583751234,-0.046266190583751234,27,17.22771195469514,0.15
SLR,L,0.047549226026345884,-0.047549226026345884,23,16.228851963513392,0.15
SLR,L,0.048867842093283764,-0.048867842093283764,22,15.287905715294592,0.15
SLR,L,0.05022302549216988,-0.05022302549216988,21,14.401515380459411,0.15
SLR,L,0.05161579029358881,-0.05161579029358881,18,13.56651781585193,0.15
SLR,L,0.053047178689923855,-0.053047178689923855,16,12.779933276851919,0.15
SLR,L,0.05451826177521954,-0.05451826177521954,15,12.038954783956907,0.15
SLR,L,0.056030140346670906,-0.056030140346670906,14,11.340938105888213,0.15
SLR,L,0.057583945728339365,-0.057583945728339365,14,10.683392323474958,0.15
SLR,L,0.05918084061771143,-0.05918084061771143,12,10.063970940642456,0.15
SLR,L,0.06082201995573401,-0.06082201995573401,12,9.480463510784153,0.15
SLR,L,0.06250871182097721,-0.06250871182097721,11,8.93078774863514,0.15
SLR,L,0.0642421783485935,-0.0642421783485935,10,8.41298209949805,0.15
SLR,L,0.0660237166747612,-0.0660237166747612,10,7.925198739303977,0.15
SLR,L,0.06785465990731891,-0.06785465990731891,10,7.465696980528796,0.15
SLR,L,0.06973637812331723,-0.06973637812331723,9,7.032837060433365,0.15
SLR,L,0.0716702793942341,-0.0716702793942341,7,6.6250742894605885,0.15
SLR,L,0.07365781083962088,-0.07365781083962088,6,6.2409535389075526,0.15
SLR,L,0.07570045970996801,-0.07570045970996801,6,5.879104048201392,0.15
SLR,L,0.07779975449960012,-0.07779975449960012,6,5.538234533248625,0.15
SLR,L,0.07995726609043351,-0.07995726609043351,6,5.217128578401526,0.15
SLR,L,0.08217460892745167,-0.08217460892745167,6,4.914640295597614,0.15
SLR,L,0.08445344222677892,-0.08445344222677892,5,4.629690235181488,0.15
SLR,L,0.08679547121725582,-0.08679547121725582,4,4.361261533816576,0.15
SLR,L,0.08920244841644527,-0.08920244841644527,4,4.108396285740375,0.15
SLR,L,0.09167617494202426,-0.09167617494202426,4,3.8701921244137005,0.15
SLR,L,0.09421850185954304,-0.09421850185954304,3,3.6457990023653624,0.15
SLR,L,0.09683133156755919,-0.09683133156755919,3,3.434416157740972,0.15
SLR,L,0.09951661922118422,-0.09951661922118422,3,3.2352892567307303,0.15
SLR,L,0.10227637419510718,-0.10227637419510718,2,3.0477077016787995,0.15
SLR,L,0.10511266158719003,-0.10511266158719003,2,2.871002095268091,0.15
SLR,L,0.1080276037637604,-0.1080276037637604,2,2.7045418517311854,0.15
SLR,L,0.11102338194775797,-0.11102338194775797,2,2.547732946562866,0.15
SLR,L,0.114102237850922,-0.114102237850922,2,2.400015796703994,0.15
SLR,L,0.11726647535124286,-0.11726647535124286,2,2.260863263631925,0.15
SLR,L,0.12051846221693123,-0.12051846221693123,2,2.1297787722314836,0.15
SLR,L,0.12386063187819643,-0.12386063187819643,2,2.0062945387334636,0.15
SLR,L,0.1272954852481582,-0.1272954852481582,1,1.889969901396983,0.15
SLR,L,0.13082559259425625,-0.13082559259425625,1,1.7803897479786015,0.15
SLR,L,0.13445359546155577,-0.13445359546155577,1,1.6771630343765505,0.15
SLR,L,0.13818220864939063,-0.13818220864939063,1,1.5799213891636978,0.15
SLR,L,0.14201422224282106,-0.14201422224282106,1,1.488317799029501,0.15
SLR,L,0.14595250370042698,-0.14595250370042698,1,1.4020253704398145,0.15
SLR,L,0.15,-0.15,1,1.320736163095456,0.15
